,ParkName,UNIT_CODE,Region,State,Year,Month,RecVisits,NonRecVisits
417,Big Bend NP,BIBE,Intermountain ,TX,2016,10,26806,197
418,Big Bend NP,BIBE,Intermountain ,TX,2016,11,45443,197
419,Big Bend NP,BIBE,Intermountain ,TX,2016,12,32947,197
420,Big Bend NP,BIBE,Intermountain ,TX,2017,1,35105,197
421,Big Bend NP,BIBE,Intermountain ,TX,2017,2,41670,197
422,Big Bend NP,BIBE,Intermountain ,TX,2017,3,74735,197
423,Big Bend NP,BIBE,Intermountain ,TX,2017,4,49609,197
424,Big Bend NP,BIBE,Intermountain ,TX,2017,5,37045,197
425,Big Bend NP,BIBE,Intermountain ,TX,2017,6,23500,197
426,Big Bend NP,BIBE,Intermountain ,TX,2017,7,20599,197
427,Big Bend NP,BIBE,Intermountain ,TX,2017,8,16382,197
428,Big Bend NP,BIBE,Intermountain ,TX,2017,9,19734,197
429,Big Bend NP,BIBE,Intermountain ,TX,2017,10,35094,197
430,Big Bend NP,BIBE,Intermountain ,TX,2017,11,45739,197
431,Big Bend NP,BIBE,Intermountain ,TX,2017,12,41064,197
432,Big Bend NP,BIBE,Intermountain ,TX,2018,1,33434,197
433,Big Bend NP,BIBE,Intermountain ,TX,2018,2,42670,197
434,Big Bend NP,BIBE,Intermountain ,TX,2018,3,75897,197
435,Big Bend NP,BIBE,Intermountain ,TX,2018,4,48454,197
436,Big Bend NP,BIBE,Intermountain ,TX,2018,5,35993,197
437,Big Bend NP,BIBE,Intermountain ,TX,2018,6,20335,197
438,Big Bend NP,BIBE,Intermountain ,TX,2018,7,19416,197
439,Big Bend NP,BIBE,Intermountain ,TX,2018,8,16895,197
440,Big Bend NP,BIBE,Intermountain ,TX,2018,9,21625,197
441,Big Bend NP,BIBE,Intermountain ,TX,2018,10,35547,197
442,Big Bend NP,BIBE,Intermountain ,TX,2018,11,46998,197
443,Big Bend NP,BIBE,Intermountain ,TX,2018,12,42827,197
444,Big Bend NP,BIBE,Intermountain ,TX,2019,1,29318,197
445,Big Bend NP,BIBE,Intermountain ,TX,2019,2,43129,197
446,Big Bend NP,BIBE,Intermountain ,TX,2019,3,83826,197
447,Big Bend NP,BIBE,Intermountain ,TX,2019,4,49312,197
448,Big Bend NP,BIBE,Intermountain ,TX,2019,5,37411,197
449,Big Bend NP,BIBE,Intermountain ,TX,2019,6,21228,197
450,Big Bend NP,BIBE,Intermountain ,TX,2019,7,21747,197
451,Big Bend NP,BIBE,Intermountain ,TX,2019,8,17238,197
452,Big Bend NP,BIBE,Intermountain ,TX,2019,9,21246,197
453,Big Bend NP,BIBE,Intermountain ,TX,2019,10,42724,197
454,Big Bend NP,BIBE,Intermountain ,TX,2019,11,50688,197
455,Big Bend NP,BIBE,Intermountain ,TX,2019,12,45965,197
456,Big Bend NP,BIBE,Intermountain ,TX,2020,1,43740,197
457,Big Bend NP,BIBE,Intermountain ,TX,2020,2,50584,197
458,Big Bend NP,BIBE,Intermountain ,TX,2020,3,61413,197
459,Big Bend NP,BIBE,Intermountain ,TX,2020,4,0,197
460,Big Bend NP,BIBE,Intermountain ,TX,2020,5,0,197
461,Big Bend NP,BIBE,Intermountain ,TX,2020,6,26735,197
462,Big Bend NP,BIBE,Intermountain ,TX,2020,7,0,197
463,Big Bend NP,BIBE,Intermountain ,TX,2020,8,10860,197
464,Big Bend NP,BIBE,Intermountain ,TX,2020,9,26515,197
465,Big Bend NP,BIBE,Intermountain ,TX,2020,10,51231,197
466,Big Bend NP,BIBE,Intermountain ,TX,2020,11,62515,197
467,Big Bend NP,BIBE,Intermountain ,TX,2020,12,60314,197
468,Big Bend NP,BIBE,Intermountain ,TX,2021,1,50298,197
469,Big Bend NP,BIBE,Intermountain ,TX,2021,2,43889,197
470,Big Bend NP,BIBE,Intermountain ,TX,2021,3,89914,197
471,Big Bend NP,BIBE,Intermountain ,TX,2021,4,67628,197
472,Big Bend NP,BIBE,Intermountain ,TX,2021,5,53067,197
473,Big Bend NP,BIBE,Intermountain ,TX,2021,6,33533,197
474,Big Bend NP,BIBE,Intermountain ,TX,2021,7,27321,197
475,Big Bend NP,BIBE,Intermountain ,TX,2021,8,20207,197
476,Big Bend NP,BIBE,Intermountain ,TX,2021,9,28985,197
477,Big Bend NP,BIBE,Intermountain ,TX,2021,10,49816,197
478,Big Bend NP,BIBE,Intermountain ,TX,2021,11,59467,197
479,Big Bend NP,BIBE,Intermountain ,TX,2021,12,57095,197
480,Biscayne NP,BISC,Southeast ,FL,2012,1,29877,0
481,Biscayne NP,BISC,Southeast ,FL,2012,2,28749,0
482,Biscayne NP,BISC,Southeast ,FL,2012,3,46277,0
483,Biscayne NP,BISC,Southeast ,FL,2012,4,44910,0
484,Biscayne NP,BISC,Southeast ,FL,2012,5,53922,0
485,Biscayne NP,BISC,Southeast ,FL,2012,6,49160,0
486,Biscayne NP,BISC,Southeast ,FL,2012,7,65594,0
487,Biscayne NP,BISC,Southeast ,FL,2012,8,46782,0
488,Biscayne NP,BISC,Southeast ,FL,2012,9,38956,0
489,Biscayne NP,BISC,Southeast ,FL,2012,10,32782,0
490,Biscayne NP,BISC,Southeast ,FL,2012,11,28447,0
491,Biscayne NP,BISC,Southeast ,FL,2012,12,30157,0
492,Biscayne NP,BISC,Southeast ,FL,2013,1,33790,0
493,Biscayne NP,BISC,Southeast ,FL,2013,2,29960,0
494,Biscayne NP,BISC,Southeast ,FL,2013,3,38524,0
495,Biscayne NP,BISC,Southeast ,FL,2013,4,40016,0
496,Biscayne NP,BISC,Southeast ,FL,2013,5,54354,0
497,Biscayne NP,BISC,Southeast ,FL,2013,6,55272,0
498,Biscayne NP,BISC,Southeast ,FL,2013,7,48572,0
499,Biscayne NP,BISC,Southeast ,FL,2013,8,61031,0
500,Biscayne NP,BISC,Southeast ,FL,2013,9,42389,0
501,Biscayne NP,BISC,Southeast ,FL,2013,10,36185,0
502,Biscayne NP,BISC,Southeast ,FL,2013,11,22189,0
503,Biscayne NP,BISC,Southeast ,FL,2013,12,24566,0
504,Biscayne NP,BISC,Southeast ,FL,2014,1,30437,0
505,Biscayne NP,BISC,Southeast ,FL,2014,2,41173,0
506,Biscayne NP,BISC,Southeast ,FL,2014,3,40131,0
507,Biscayne NP,BISC,Southeast ,FL,2014,4,46774,0
508,Biscayne NP,BISC,Southeast ,FL,2014,5,49710,0
509,Biscayne NP,BISC,Southeast ,FL,2014,6,58909,0
510,Biscayne NP,BISC,Southeast ,FL,2014,7,60348,0
511,Biscayne NP,BISC,Southeast ,FL,2014,8,62131,0
512,Biscayne NP,BISC,Southeast ,FL,2014,9,34694,0
513,Biscayne NP,BISC,Southeast ,FL,2014,10,44810,0
514,Biscayne NP,BISC,Southeast ,FL,2014,11,23545,0
515,Biscayne NP,BISC,Southeast ,FL,2014,12,33083,0
516,Biscayne NP,BISC,Southeast ,FL,2015,1,34409,0
517,Biscayne NP,BISC,Southeast ,FL,2015,2,29061,0
518,Biscayne NP,BISC,Southeast ,FL,2015,3,49590,0
519,Biscayne NP,BISC,Southeast ,FL,2015,4,54897,0
520,Biscayne NP,BISC,Southeast ,FL,2015,5,57450,0
521,Biscayne NP,BISC,Southeast ,FL,2015,6,51499,0
522,Biscayne NP,BISC,Southeast ,FL,2015,7,59061,0
523,Biscayne NP,BISC,Southeast ,FL,2015,8,53480,0
524,Biscayne NP,BISC,Southeast ,FL,2015,9,40551,0
525,Biscayne NP,BISC,Southeast ,FL,2015,10,27634,0
526,Biscayne NP,BISC,Southeast ,FL,2015,11,25228,0
527,Biscayne NP,BISC,Southeast ,FL,2015,12,25304,0
528,Biscayne NP,BISC,Southeast ,FL,2016,1,35755,0
529,Biscayne NP,BISC,Southeast ,FL,2016,2,30663,0
530,Biscayne NP,BISC,Southeast ,FL,2016,3,43331,0
531,Biscayne NP,BISC,Southeast ,FL,2016,4,50964,0
532,Biscayne NP,BISC,Southeast ,FL,2016,5,61050,0
533,Biscayne NP,BISC,Southeast ,FL,2016,6,43964,0
534,Biscayne NP,BISC,Southeast ,FL,2016,7,70830,0
535,Biscayne NP,BISC,Southeast ,FL,2016,8,46961,0
536,Biscayne NP,BISC,Southeast ,FL,2016,9,44645,0
537,Biscayne NP,BISC,Southeast ,FL,2016,10,24114,0
538,Biscayne NP,BISC,Southeast ,FL,2016,11,33694,0
539,Biscayne NP,BISC,Southeast ,FL,2016,12,28738,0
540,Biscayne NP,BISC,Southeast ,FL,2017,1,30661,0
541,Biscayne NP,BISC,Southeast ,FL,2017,2,34689,0
542,Biscayne NP,BISC,Southeast ,FL,2017,3,36433,0
543,Biscayne NP,BISC,Southeast ,FL,2017,4,41287,0
544,Biscayne NP,BISC,Southeast ,FL,2017,5,55595,0
545,Biscayne NP,BISC,Southeast ,FL,2017,6,46085,0
546,Biscayne NP,BISC,Southeast ,FL,2017,7,65142,0
547,Biscayne NP,BISC,Southeast ,FL,2017,8,41633,0
548,Biscayne NP,BISC,Southeast ,FL,2017,9,6230,0
549,Biscayne NP,BISC,Southeast ,FL,2017,10,19456,0
550,Biscayne NP,BISC,Southeast ,FL,2017,11,34442,0
551,Biscayne NP,BISC,Southeast ,FL,2017,12,35308,0
552,Biscayne NP,BISC,Southeast ,FL,2018,1,27638,0
553,Biscayne NP,BISC,Southeast ,FL,2018,2,32586,0
554,Biscayne NP,BISC,Southeast ,FL,2018,3,49114,0
555,Biscayne NP,BISC,Southeast ,FL,2018,4,53080,0
556,Biscayne NP,BISC,Southeast ,FL,2018,5,22249,0
557,Biscayne NP,BISC,Southeast ,FL,2018,6,52446,0
558,Biscayne NP,BISC,Southeast ,FL,2018,7,54859,0
559,Biscayne NP,BISC,Southeast ,FL,2018,8,46332,0
560,Biscayne NP,BISC,Southeast ,FL,2018,9,37170,0
561,Biscayne NP,BISC,Southeast ,FL,2018,10,29135,0
562,Biscayne NP,BISC,Southeast ,FL,2018,11,29512,0
563,Biscayne NP,BISC,Southeast ,FL,2018,12,35132,0
564,Biscayne NP,BISC,Southeast ,FL,2019,1,50873,0
565,Biscayne NP,BISC,Southeast ,FL,2019,2,59754,0
566,Biscayne NP,BISC,Southeast ,FL,2019,3,76685,0
567,Biscayne NP,BISC,Southeast ,FL,2019,4,64172,0
568,Biscayne NP,BISC,Southeast ,FL,2019,5,79779,0
569,Biscayne NP,BISC,Southeast ,FL,2019,6,65173,0
570,Biscayne NP,BISC,Southeast ,FL,2019,7,60239,0
571,Biscayne NP,BISC,Southeast ,FL,2019,8,46191,0
572,Biscayne NP,BISC,Southeast ,FL,2019,9,46723,0
573,Biscayne NP,BISC,Southeast ,FL,2019,10,38582,0
574,Biscayne NP,BISC,Southeast ,FL,2019,11,59948,0
575,Biscayne NP,BISC,Southeast ,FL,2019,12,60403,0
576,Biscayne NP,BISC,Southeast ,FL,2020,1,79041,0
577,Biscayne NP,BISC,Southeast ,FL,2020,2,91655,0
578,Biscayne NP,BISC,Southeast ,FL,2020,3,11052,0
579,Biscayne NP,BISC,Southeast ,FL,2020,4,2358,0
580,Biscayne NP,BISC,Southeast ,FL,2020,5,43692,0
581,Biscayne NP,BISC,Southeast ,FL,2020,6,32646,0
582,Biscayne NP,BISC,Southeast ,FL,2020,7,28770,0
583,Biscayne NP,BISC,Southeast ,FL,2020,8,34416,0
584,Biscayne NP,BISC,Southeast ,FL,2020,9,24678,0
585,Biscayne NP,BISC,Southeast ,FL,2020,10,17526,0
586,Biscayne NP,BISC,Southeast ,FL,2020,11,16320,0
587,Biscayne NP,BISC,Southeast ,FL,2020,12,20616,0
588,Biscayne NP,BISC,Southeast ,FL,2021,1,59970,0
589,Biscayne NP,BISC,Southeast ,FL,2021,2,56112,0
590,Biscayne NP,BISC,Southeast ,FL,2021,3,70526,0
591,Biscayne NP,BISC,Southeast ,FL,2021,4,63980,0
592,Biscayne NP,BISC,Southeast ,FL,2021,5,79373,0
593,Biscayne NP,BISC,Southeast ,FL,2021,6,55866,0
594,Biscayne NP,BISC,Southeast ,FL,2021,7,51016,0
595,Biscayne NP,BISC,Southeast ,FL,2021,8,46213,0
596,Biscayne NP,BISC,Southeast ,FL,2021,9,56434,0
597,Biscayne NP,BISC,Southeast ,FL,2021,10,41834,0
598,Biscayne NP,BISC,Southeast ,FL,2021,11,54005,0
599,Biscayne NP,BISC,Southeast ,FL,2021,12,70326,0
600,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,1,509,0
601,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,2,717,0
602,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,3,4388,0
603,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,4,9150,0
604,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,5,24991,0
605,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,6,41757,0
606,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,7,37371,0
607,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,8,26047,0
608,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,9,23919,0
609,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,10,12742,0
610,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,11,7126,0
611,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,12,3853,0
612,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,1,4046,0
613,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,2,3410,0
614,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,3,6698,0
615,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,4,8606,0
616,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,5,23708,0
617,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,6,21927,0
618,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,7,37010,0
619,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,8,33279,0
620,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,9,23945,0
621,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,10,5789,0
622,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,11,3296,0
623,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,12,4138,0
624,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,1,3469,0
625,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,2,4031,0
626,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,3,4302,0
627,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,4,6761,0
628,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,5,21157,0
629,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,6,28536,0
630,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,7,42253,0
631,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,8,25712,0
632,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,9,24788,0
633,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,10,13432,0
634,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,11,4925,0
635,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,12,3679,0
636,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,1,4600,0
637,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,2,4136,0
638,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,3,5968,0
639,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,4,8896,0
640,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,5,23176,0
641,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,6,33141,0
642,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,7,45328,0
643,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,8,27197,0
644,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,9,29878,0
645,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,10,16626,0
646,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,11,5550,0
647,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,12,4670,0
648,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,1,5510,0
649,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,2,3932,0
650,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,3,2850,0
651,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,4,9871,0
652,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,5,28055,0
653,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,6,34433,0
654,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,7,47029,0
655,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,8,34384,0
656,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,9,38169,0
657,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,10,19113,0
658,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,11,8955,0
659,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,12,5717,0
660,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,1,6925,0
661,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,2,3361,0
662,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,3,7147,0
663,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,4,11292,0
664,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,5,29218,0
665,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,6,40616,0
666,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,7,44532,0
667,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,8,40788,0
668,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,9,45983,0
669,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,10,54766,0
670,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,11,19473,0
671,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,12,3042,0
672,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,1,7600,0
673,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,2,5231,0
674,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,3,7687,0
675,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,4,11728,0
676,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,5,48554,0
677,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,6,42306,0
678,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,7,44962,0
679,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,8,46511,0
680,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,9,46915,0
681,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,10,22062,0
682,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,11,21674,0
683,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,12,3732,0
684,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,1,4921,0
685,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,2,6369,0
686,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,3,12180,0
687,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,4,25077,0
688,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,5,75198,0
689,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,6,75289,0
690,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,7,51368,0
691,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,8,80046,0
692,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,9,48420,0
693,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,10,25828,0
694,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,11,22684,0
695,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,12,5438,0
696,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,1,8107,0
697,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,2,9112,0
698,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,3,5849,0
699,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,4,19803,0
700,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,5,25976,0
701,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,6,27583,0
702,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,7,61521,0
703,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,8,58097,0
704,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,9,48257,0
705,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,10,47739,0
706,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,11,23249,0
707,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,12,6327,0
708,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,1,8759,0
709,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,2,7287,0
710,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,3,7236,0
711,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,4,14159,0
712,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,5,34729,0
713,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,6,47411,0
714,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,7,54392,0
715,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,8,47104,0
716,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,9,44884,0
717,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,10,22757,0
718,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,11,12356,0
719,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,12,7836,0
720,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,1,16265,8681
721,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,2,18680,13567
722,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,3,42546,26277
723,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,4,89738,26054
724,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,5,163348,38934
725,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,6,198749,59751
726,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,7,220851,55848
727,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,8,211071,57101
728,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,9,242075,53639
729,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,10,123308,36108
730,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,11,36251,22056
731,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,12,22470,25612
732,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,1,15788,49930
733,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,2,17572,22955
734,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,3,51205,36762
735,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,4,87023,49021
736,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,5,166592,75874
737,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,6,210292,63863
738,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,7,226736,58721
739,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,8,206853,57106
740,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,9,203491,49549
741,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,10,66747,22514
742,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,11,36259,17362
743,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,12,23317,15305
744,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,1,18006,21040
745,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,2,21066,17816
746,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,3,53422,28063
747,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,4,101133,35580
748,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,5,157099,53364
749,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,6,211989,59371
750,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,7,219744,55781
751,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,8,230442,55498
752,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,9,217004,47627
753,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,10,131490,29093
754,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,11,44669,16844
755,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,12,29677,14836
756,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,1,21949,21000
757,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,2,30090,18200
758,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,3,63170,27000
759,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,4,123978,33161
760,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,5,197742,51000
761,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,6,305465,57000
762,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,7,265809,56183
763,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,8,248654,54202
764,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,9,252839,45856
765,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,10,152995,25750
766,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,11,48745,15697
767,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,12,34368,13986
768,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,1,24285,21598
769,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,2,34330,18435
770,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,3,92080,27518
771,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,4,137698,34514
772,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,5,292369,52586
773,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,6,380354,60153
774,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,7,384390,55715
775,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,8,365738,54802
776,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,9,366702,46060
777,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,10,180925,25824
778,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,11,67714,16028
779,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,12,38525,14114
780,Bryce Canyon NP,BRCA,Intermountain ,UT,2017,1,27774,21000
781,Bryce Canyon NP,BRCA,Intermountain ,UT,2017,2,32979,18606
782,Bryce Canyon NP,BRCA,Intermountain ,UT,2017,3,82110,27919
783,Bryce Canyon NP,BRCA,Intermountain ,UT,2017,4,153242,34030
