,UnitCode,Region,State,Year,Month,RecVisits,NonRecVisits,RecHours,NonRecHours,TentCampers,RVCampers,Backcountry,RecHrsRange,cluster,X,Y,OBJECTID,ParkName,GNIS_ID,GlobalID
4491,LACL,Alaska,AK,2016,4,298,0,1036,0,0,0,20,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4492,LACL,Alaska,AK,2016,5,596,0,2908,0,0,0,78,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4493,LACL,Alaska,AK,2016,6,3647,0,31362,0,0,0,1094,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4494,LACL,Alaska,AK,2016,7,5982,0,55766,0,0,0,1991,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4495,LACL,Alaska,AK,2016,8,6188,0,60754,0,0,0,2199,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4496,LACL,Alaska,AK,2016,9,2989,0,27780,0,0,0,991,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4497,LACL,Alaska,AK,2016,10,301,0,1394,0,0,0,36,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4498,LACL,Alaska,AK,2016,11,227,0,608,0,0,0,7,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4499,LACL,Alaska,AK,2016,12,215,0,694,0,0,0,12,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4500,LACL,Alaska,AK,2017,1,171,0,342,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4501,LACL,Alaska,AK,2017,2,233,0,466,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4502,LACL,Alaska,AK,2017,3,348,0,1400,0,0,0,32,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4503,LACL,Alaska,AK,2017,4,336,0,1266,0,0,0,27,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4504,LACL,Alaska,AK,2017,5,660,0,3212,0,0,0,86,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4505,LACL,Alaska,AK,2017,6,3992,0,32448,0,0,0,1112,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4506,LACL,Alaska,AK,2017,7,6336,0,74866,0,0,0,2827,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4507,LACL,Alaska,AK,2017,8,6764,0,77878,0,0,0,2925,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4508,LACL,Alaska,AK,2017,9,3148,0,8782,0,0,0,113,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4509,LACL,Alaska,AK,2017,10,264,0,2200,0,0,0,76,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4510,LACL,Alaska,AK,2017,11,258,0,516,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4511,LACL,Alaska,AK,2017,12,245,0,490,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4512,LACL,Alaska,AK,2018,1,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4513,LACL,Alaska,AK,2018,2,148,0,296,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4514,LACL,Alaska,AK,2018,3,222,0,1148,0,0,0,32,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4515,LACL,Alaska,AK,2018,4,215,0,1024,0,0,0,27,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4516,LACL,Alaska,AK,2018,5,452,0,2796,0,0,0,86,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4517,LACL,Alaska,AK,2018,6,2454,0,29372,0,0,0,1112,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4518,LACL,Alaska,AK,2018,7,3925,0,70044,0,0,0,2827,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4519,LACL,Alaska,AK,2018,8,4459,0,73268,0,0,0,2925,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4520,LACL,Alaska,AK,2018,9,2114,0,6714,0,0,0,113,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4521,LACL,Alaska,AK,2018,10,207,0,2086,0,0,0,76,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4522,LACL,Alaska,AK,2018,11,164,0,328,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4523,LACL,Alaska,AK,2018,12,119,0,238,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4524,LACL,Alaska,AK,2019,1,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4525,LACL,Alaska,AK,2019,2,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4526,LACL,Alaska,AK,2019,3,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4527,LACL,Alaska,AK,2019,4,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4528,LACL,Alaska,AK,2019,5,367,0,734,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4529,LACL,Alaska,AK,2019,6,3751,0,10318,0,0,0,128,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4530,LACL,Alaska,AK,2019,7,5114,0,16586,0,0,0,289,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4531,LACL,Alaska,AK,2019,8,5580,0,16616,0,0,0,248,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4532,LACL,Alaska,AK,2019,9,2345,0,5152,0,0,0,21,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4533,LACL,Alaska,AK,2019,10,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4534,LACL,Alaska,AK,2019,11,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4535,LACL,Alaska,AK,2019,12,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4536,LACL,Alaska,AK,2020,1,147,0,558,0,0,0,12,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4537,LACL,Alaska,AK,2020,2,203,0,868,0,0,0,21,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4538,LACL,Alaska,AK,2020,3,309,0,1168,0,0,0,25,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4539,LACL,Alaska,AK,2020,4,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4540,LACL,Alaska,AK,2020,5,6,0,12,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4541,LACL,Alaska,AK,2020,6,254,0,5502,0,0,0,227,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4542,LACL,Alaska,AK,2020,7,1482,0,26306,0,0,0,1061,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4543,LACL,Alaska,AK,2020,8,1418,0,27608,0,0,0,1126,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4544,LACL,Alaska,AK,2020,9,902,0,14322,0,0,0,569,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4545,LACL,Alaska,AK,2020,10,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4546,LACL,Alaska,AK,2020,11,227,0,608,0,0,0,7,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4547,LACL,Alaska,AK,2020,12,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4548,LACL,Alaska,AK,2021,1,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4549,LACL,Alaska,AK,2021,2,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4550,LACL,Alaska,AK,2021,3,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4551,LACL,Alaska,AK,2021,4,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4552,LACL,Alaska,AK,2021,5,231,55,3190,55,0,0,119,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4553,LACL,Alaska,AK,2021,6,4461,612,38908,612,0,0,1328,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4554,LACL,Alaska,AK,2021,7,5113,830,50662,830,0,0,1795,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4555,LACL,Alaska,AK,2021,8,5715,888,55056,888,0,0,1946,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4556,LACL,Alaska,AK,2021,9,2459,351,24322,351,0,0,866,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4557,LACL,Alaska,AK,2021,10,299,35,664,35,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4558,LACL,Alaska,AK,2021,11,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4559,LACL,Alaska,AK,2021,12,0,0,0,0,0,0,0,Low usage,pink,-17061033.45,8531961.627,341,Lake Clark National Park,1416049,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
4560,LAVO,Pacific West ,CA,2012,1,6702,0,43215,0,39,27,77,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4561,LAVO,Pacific West ,CA,2012,2,5970,0,43926,0,105,12,269,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4562,LAVO,Pacific West ,CA,2012,3,1758,0,12522,0,18,12,64,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4563,LAVO,Pacific West ,CA,2012,4,9867,0,61386,0,42,18,44,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4564,LAVO,Pacific West ,CA,2012,5,28548,0,205392,0,1017,540,67,Usual usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4565,LAVO,Pacific West ,CA,2012,6,56793,0,639588,0,7254,4341,485,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4566,LAVO,Pacific West ,CA,2012,7,98098,0,1312209,0,19245,8148,1640,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4567,LAVO,Pacific West ,CA,2012,8,91293,0,901167,0,9996,3444,971,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4568,LAVO,Pacific West ,CA,2012,9,59874,0,668073,0,9030,3693,468,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4569,LAVO,Pacific West ,CA,2012,10,35415,0,280572,0,1986,990,29,Usual usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4570,LAVO,Pacific West ,CA,2012,11,6531,0,41790,0,69,6,49,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4571,LAVO,Pacific West ,CA,2012,12,6804,0,41853,0,36,3,10,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4572,LAVO,Pacific West ,CA,2013,1,14298,0,88119,0,24,9,78,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4573,LAVO,Pacific West ,CA,2013,2,7611,0,52197,0,75,78,158,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4574,LAVO,Pacific West ,CA,2013,3,5847,0,41592,0,48,15,247,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4575,LAVO,Pacific West ,CA,2013,4,9906,0,64707,0,126,12,113,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4576,LAVO,Pacific West ,CA,2013,5,26468,0,209106,0,1179,507,272,Usual usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4577,LAVO,Pacific West ,CA,2013,6,67368,0,760161,0,7677,4818,957,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4578,LAVO,Pacific West ,CA,2013,7,102986,0,1353039,0,19341,8850,1636,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4579,LAVO,Pacific West ,CA,2013,8,104876,0,1278684,0,18156,6348,1453,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4580,LAVO,Pacific West ,CA,2013,9,64968,0,763461,0,7527,4665,874,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4581,LAVO,Pacific West ,CA,2013,10,7086,0,77715,0,237,288,44,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4582,LAVO,Pacific West ,CA,2013,11,11246,0,69636,0,24,6,73,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4583,LAVO,Pacific West ,CA,2013,12,4749,0,29439,0,21,24,0,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4584,LAVO,Pacific West ,CA,2014,1,5787,0,36444,0,42,24,16,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4585,LAVO,Pacific West ,CA,2014,2,5835,0,37362,0,78,18,16,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4586,LAVO,Pacific West ,CA,2014,3,8472,0,54906,0,15,75,104,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4587,LAVO,Pacific West ,CA,2014,4,8434,0,54471,0,27,45,112,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4588,LAVO,Pacific West ,CA,2014,5,29121,0,248184,0,2043,1068,387,Usual usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4589,LAVO,Pacific West ,CA,2014,6,66774,0,795678,0,9081,4947,937,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4590,LAVO,Pacific West ,CA,2014,7,98926,0,1288254,0,18594,8028,1664,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4591,LAVO,Pacific West ,CA,2014,8,93162,0,1152663,0,16803,6210,1339,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4592,LAVO,Pacific West ,CA,2014,9,62349,0,727881,0,7506,4827,1008,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4593,LAVO,Pacific West ,CA,2014,10,33405,0,301797,0,2025,1590,217,Usual usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4594,LAVO,Pacific West ,CA,2014,11,10392,0,67392,0,117,78,45,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4595,LAVO,Pacific West ,CA,2014,12,10320,0,66120,0,3,144,53,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4596,LAVO,Pacific West ,CA,2015,1,9084,0,60363,0,51,108,120,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4597,LAVO,Pacific West ,CA,2015,2,7212,0,51819,0,87,45,275,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4598,LAVO,Pacific West ,CA,2015,3,8262,0,56670,0,120,66,152,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4599,LAVO,Pacific West ,CA,2015,4,10980,0,72600,0,105,72,143,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4600,LAVO,Pacific West ,CA,2015,5,31023,0,279147,0,2157,984,1056,Usual usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4601,LAVO,Pacific West ,CA,2015,6,63211,0,1082010,0,21882,5583,1453,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4602,LAVO,Pacific West ,CA,2015,7,106868,0,1361133,0,19389,7791,2194,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4603,LAVO,Pacific West ,CA,2015,8,106166,0,1278024,0,17877,6432,2073,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4604,LAVO,Pacific West ,CA,2015,9,70956,0,869400,0,9483,4950,1407,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4605,LAVO,Pacific West ,CA,2015,10,37395,0,371328,0,2520,2259,237,Usual usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4606,LAVO,Pacific West ,CA,2015,11,8829,0,55914,0,72,42,26,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4607,LAVO,Pacific West ,CA,2015,12,8106,0,52311,0,51,90,34,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4608,LAVO,Pacific West ,CA,2016,1,9627,0,62193,0,39,102,70,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4609,LAVO,Pacific West ,CA,2016,2,8730,0,61179,0,54,102,263,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4610,LAVO,Pacific West ,CA,2016,3,8967,0,59766,0,69,87,128,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4611,LAVO,Pacific West ,CA,2016,4,12294,0,79980,0,60,111,125,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4612,LAVO,Pacific West ,CA,2016,5,29355,0,225270,0,1059,576,439,Usual usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4613,LAVO,Pacific West ,CA,2016,6,74193,0,852432,0,8568,4902,898,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4614,LAVO,Pacific West ,CA,2016,7,120958,0,1468431,0,19101,7974,2827,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4615,LAVO,Pacific West ,CA,2016,8,105114,0,1273974,0,18255,6333,1859,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4616,LAVO,Pacific West ,CA,2016,9,88631,0,1021674,0,10662,5937,2032,High usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4617,LAVO,Pacific West ,CA,2016,10,64396,0,481401,0,1785,1359,330,Usual usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4618,LAVO,Pacific West ,CA,2016,11,8373,0,54081,0,69,69,45,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4619,LAVO,Pacific West ,CA,2016,12,5430,0,35583,0,21,81,41,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4620,LAVO,Pacific West ,CA,2017,1,9231,0,60594,0,57,93,98,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4621,LAVO,Pacific West ,CA,2017,2,7203,0,48447,0,138,15,96,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
4622,LAVO,Pacific West ,CA,2017,3,7002,0,46968,0,84,60,92,Low usage,pink,-13514702.99,4938449.778,313,Lassen Volcanic National Park,262325,a8fc7507-a851-4520-a67b-c85d673fede8
