,ParkName,UnitCode,Region,State,Year,Month,RecVisits,NonRecVisits,RecHours,NonRecHours,TentCampers,RVCampers,Backcountry,RecHrsRange,cluster
4706,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,3,8472,0,54906,0,15,75,104,Low usage,pink
4707,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,4,8434,0,54471,0,27,45,112,Low usage,pink
4708,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,5,29121,0,248184,0,2043,1068,387,Usual usage,pink
4709,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,6,66774,0,795678,0,9081,4947,937,High usage,pink
4710,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,7,98926,0,1288254,0,18594,8028,1664,High usage,pink
4711,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,8,93162,0,1152663,0,16803,6210,1339,High usage,pink
4712,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,9,62349,0,727881,0,7506,4827,1008,High usage,pink
4713,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,10,33405,0,301797,0,2025,1590,217,Usual usage,pink
4714,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,11,10392,0,67392,0,117,78,45,Low usage,pink
4715,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,12,10320,0,66120,0,3,144,53,Low usage,pink
4716,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,1,9084,0,60363,0,51,108,120,Low usage,pink
4717,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,2,7212,0,51819,0,87,45,275,Low usage,pink
4718,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,3,8262,0,56670,0,120,66,152,Low usage,pink
4719,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,4,10980,0,72600,0,105,72,143,Low usage,pink
4720,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,5,31023,0,279147,0,2157,984,1056,Usual usage,pink
4721,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,6,63211,0,1082010,0,21882,5583,1453,High usage,pink
4722,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,7,106868,0,1361133,0,19389,7791,2194,High usage,pink
4723,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,8,106166,0,1278024,0,17877,6432,2073,High usage,pink
4724,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,9,70956,0,869400,0,9483,4950,1407,High usage,pink
4725,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,10,37395,0,371328,0,2520,2259,237,Usual usage,pink
4726,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,11,8829,0,55914,0,72,42,26,Low usage,pink
4727,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,12,8106,0,52311,0,51,90,34,Low usage,pink
4728,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,1,9627,0,62193,0,39,102,70,Low usage,pink
4729,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,2,8730,0,61179,0,54,102,263,Low usage,pink
4730,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,3,8967,0,59766,0,69,87,128,Low usage,pink
4731,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,4,12294,0,79980,0,60,111,125,Low usage,pink
4732,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,5,29355,0,225270,0,1059,576,439,Usual usage,pink
4733,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,6,74193,0,852432,0,8568,4902,898,High usage,pink
4734,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,7,120958,0,1468431,0,19101,7974,2827,High usage,pink
4735,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,8,105114,0,1273974,0,18255,6333,1859,High usage,pink
4736,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,9,88631,0,1021674,0,10662,5937,2032,High usage,pink
4737,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,10,64396,0,481401,0,1785,1359,330,Usual usage,pink
4738,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,11,8373,0,54081,0,69,69,45,Low usage,pink
4739,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,12,5430,0,35583,0,21,81,41,Low usage,pink
4740,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,1,9231,0,60594,0,57,93,98,Low usage,pink
4741,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,2,7203,0,48447,0,138,15,96,Low usage,pink
4742,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,3,7002,0,46968,0,84,60,92,Low usage,pink
4743,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,4,10518,0,70437,0,66,117,166,Low usage,pink
4744,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,5,31173,0,235044,0,1176,624,171,Usual usage,pink
4745,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,6,58880,0,697362,0,7284,5076,356,High usage,pink
4746,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,7,122834,0,1392978,0,15291,6714,1468,High usage,pink
4747,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,8,111514,0,1448604,0,19191,8556,2220,High usage,pink
4748,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,9,88592,0,988977,0,11058,6204,1899,High usage,pink
4749,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,10,40581,0,354723,0,2361,2199,70,Usual usage,pink
4750,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,11,10335,0,64740,0,33,54,43,Low usage,pink
4751,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,12,9393,0,58374,0,33,18,45,Low usage,pink
4752,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,1,10263,0,66135,0,90,33,94,Low usage,pink
4753,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,2,7194,0,49002,0,81,84,113,Low usage,pink
4754,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,3,7773,0,50229,0,111,24,36,Low usage,pink
4755,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,4,21216,0,133428,0,27,84,181,Usual usage,pink
4756,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,5,34144,0,262926,0,1374,729,303,Usual usage,pink
4757,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,6,75220,0,840216,0,8472,4902,1138,High usage,pink
4758,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,7,114368,0,1466400,0,20406,8418,2360,High usage,pink
4759,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,8,91422,0,1177338,0,17268,6948,1594,High usage,pink
4760,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,9,75514,0,869934,0,9816,5178,1247,High usage,pink
4761,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,10,45236,0,362532,0,2001,1491,207,Usual usage,pink
4762,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,11,9480,0,61794,0,81,123,30,Low usage,pink
4763,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,12,7605,0,46617,0,6,24,17,Low usage,pink
4764,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,1,8646,0,52149,0,3,3,7,Low usage,pink
4765,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,2,6561,0,39849,0,6,15,2,Low usage,pink
4766,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,3,7944,0,50205,0,0,0,121,Low usage,pink
4767,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,4,12477,0,77655,0,27,48,58,Low usage,pink
4768,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,5,25170,0,184116,0,768,501,39,Usual usage,pink
4769,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,6,63803,0,808929,0,8736,5238,791,High usage,pink
4770,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,7,105535,0,1358697,0,17697,9111,2276,High usage,pink
4771,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,8,98109,0,1263489,0,17976,7383,2383,High usage,pink
4772,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,9,75502,0,873708,0,9456,5937,647,High usage,pink
4773,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,10,88428,0,616290,0,1824,1341,285,High usage,pink
4774,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,11,12879,0,91848,0,363,270,61,Low usage,pink
4775,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,12,11985,0,73674,0,0,69,15,Low usage,pink
4776,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,1,10770,0,68211,0,15,129,27,Low usage,pink
4777,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,2,11655,0,74991,0,48,114,79,Low usage,pink
4778,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,3,6933,0,42984,0,12,48,6,Low usage,pink
4779,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,4,0,0,0,0,0,0,0,Low usage,pink
4780,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,5,3108,0,20181,0,0,0,73,Low usage,pink
4781,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,6,83355,0,987645,0,11949,5625,1629,High usage,pink
4782,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,7,135668,0,1683174,0,23562,8811,2286,High usage,pink
4783,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,8,120112,0,1457292,0,19566,9378,417,High usage,pink
4784,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,9,67992,0,846180,0,11187,5868,385,High usage,pink
4785,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,10,72363,0,570804,0,3615,2346,189,High usage,pink
4786,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,11,16947,0,110943,0,219,213,9,Usual usage,pink
4787,Lassen Volcanic NP,LAVO,Pacific West ,CA,2020,12,13371,0,88101,0,66,222,87,Low usage,pink
4788,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,1,10455,0,69618,0,72,174,82,Low usage,pink
4789,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,2,8616,0,61398,0,66,297,99,Low usage,pink
4790,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,3,8847,0,60369,0,36,270,41,Low usage,pink
4791,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,4,18873,0,127497,0,195,357,127,Usual usage,pink
4792,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,5,53906,0,458190,0,3441,2388,301,Usual usage,pink
4793,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,6,105549,0,1249098,0,14886,8301,1143,High usage,pink
4794,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,7,120113,0,1431612,0,18537,7410,1222,High usage,pink
4795,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,8,558,0,51228,0,1485,795,0,Low usage,pink
4796,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,9,0,0,0,0,0,0,0,Low usage,pink
4797,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,10,14856,0,129582,0,1308,618,0,Usual usage,pink
4798,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,11,11484,0,75708,0,159,165,0,Low usage,pink
4799,Lassen Volcanic NP,LAVO,Pacific West ,CA,2021,12,6378,0,39486,0,0,39,19,Low usage,pink
4800,Mammoth Cave NP,MACA,Southeast ,KY,2012,1,7845,10804,38718,10804,20,0,82,Low usage,pink
4801,Mammoth Cave NP,MACA,Southeast ,KY,2012,2,9473,11230,50722,11230,32,0,235,Low usage,pink
4802,Mammoth Cave NP,MACA,Southeast ,KY,2012,3,43189,12683,274210,12683,2604,1104,613,Usual usage,pink
4803,Mammoth Cave NP,MACA,Southeast ,KY,2012,4,59442,12683,372743,12683,3948,1756,721,Usual usage,pink
4804,Mammoth Cave NP,MACA,Southeast ,KY,2012,5,48640,12744,333939,12744,4288,1296,734,Usual usage,pink
4805,Mammoth Cave NP,MACA,Southeast ,KY,2012,6,73889,10967,497763,10967,6760,1356,730,Usual usage,pink
4806,Mammoth Cave NP,MACA,Southeast ,KY,2012,7,97663,9816,566385,9816,5560,1048,158,High usage,pink
4807,Mammoth Cave NP,MACA,Southeast ,KY,2012,8,63890,9747,398860,9747,3452,1656,334,Usual usage,pink
4808,Mammoth Cave NP,MACA,Southeast ,KY,2012,9,34673,11448,245031,11448,3196,1200,529,Usual usage,pink
4809,Mammoth Cave NP,MACA,Southeast ,KY,2012,10,37098,13898,275535,13898,3656,1696,694,Usual usage,pink
4810,Mammoth Cave NP,MACA,Southeast ,KY,2012,11,20067,12633,120710,12633,532,536,384,Usual usage,pink
4811,Mammoth Cave NP,MACA,Southeast ,KY,2012,12,12185,10355,59906,10355,48,4,134,Low usage,pink
4812,Mammoth Cave NP,MACA,Southeast ,KY,2013,1,7795,10543,38985,10543,40,12,98,Low usage,pink
4813,Mammoth Cave NP,MACA,Southeast ,KY,2013,2,8393,11218,43366,11218,0,0,167,Low usage,pink
4814,Mammoth Cave NP,MACA,Southeast ,KY,2013,3,44118,13092,247574,13092,1612,600,310,Usual usage,pink
4815,Mammoth Cave NP,MACA,Southeast ,KY,2013,4,48492,11757,294084,11757,2264,1628,625,Usual usage,pink
4816,Mammoth Cave NP,MACA,Southeast ,KY,2013,5,48245,11924,325237,11924,4100,1576,611,Usual usage,pink
4817,Mammoth Cave NP,MACA,Southeast ,KY,2013,6,78842,10914,520575,10914,6760,1384,1014,High usage,pink
4818,Mammoth Cave NP,MACA,Southeast ,KY,2013,7,104055,12115,631722,12115,7032,1192,803,High usage,pink
4819,Mammoth Cave NP,MACA,Southeast ,KY,2013,8,71310,11993,460412,11993,6036,948,634,Usual usage,pink
4820,Mammoth Cave NP,MACA,Southeast ,KY,2013,9,34847,10226,252269,10226,3656,1172,493,Usual usage,pink
4821,Mammoth Cave NP,MACA,Southeast ,KY,2013,10,15222,9960,93597,9960,576,536,258,Low usage,pink
4822,Mammoth Cave NP,MACA,Southeast ,KY,2013,11,20067,11591,116294,11591,568,448,414,Usual usage,pink
4823,Mammoth Cave NP,MACA,Southeast ,KY,2013,12,13155,11563,61527,11563,0,0,242,Low usage,pink
4824,Mammoth Cave NP,MACA,Southeast ,KY,2014,1,7874,11230,37121,11230,0,0,107,Low usage,pink
4825,Mammoth Cave NP,MACA,Southeast ,KY,2014,2,8162,10541,37522,10541,0,0,79,Low usage,pink
4826,Mammoth Cave NP,MACA,Southeast ,KY,2014,3,39127,10459,220955,10459,1380,616,154,Usual usage,pink
4827,Mammoth Cave NP,MACA,Southeast ,KY,2014,4,55227,11112,326503,11112,2644,1548,250,Usual usage,pink
4828,Mammoth Cave NP,MACA,Southeast ,KY,2014,5,49208,10651,329177,10651,4172,1400,372,Usual usage,pink
4829,Mammoth Cave NP,MACA,Southeast ,KY,2014,6,71277,11155,456169,11155,6140,1288,510,Usual usage,pink
4830,Mammoth Cave NP,MACA,Southeast ,KY,2014,7,103454,7844,643115,7844,7216,1300,638,High usage,pink
4831,Mammoth Cave NP,MACA,Southeast ,KY,2014,8,76675,11887,500830,11887,5920,1040,584,High usage,pink
4832,Mammoth Cave NP,MACA,Southeast ,KY,2014,9,33196,12314,266766,12314,3012,1172,610,Usual usage,pink
4833,Mammoth Cave NP,MACA,Southeast ,KY,2014,10,45590,13284,313622,13284,3156,1952,764,Usual usage,pink
4834,Mammoth Cave NP,MACA,Southeast ,KY,2014,11,18691,12130,107658,12130,500,352,438,Usual usage,pink
4835,Mammoth Cave NP,MACA,Southeast ,KY,2014,12,14147,11807,66388,11807,16,8,238,Low usage,pink
4836,Mammoth Cave NP,MACA,Southeast ,KY,2015,1,10855,11743,50588,11743,36,0,94,Low usage,pink
4837,Mammoth Cave NP,MACA,Southeast ,KY,2015,2,7256,10458,34168,10458,32,8,90,Low usage,pink
4838,Mammoth Cave NP,MACA,Southeast ,KY,2015,3,35734,10552,200271,10552,1140,632,164,Usual usage,pink
4839,Mammoth Cave NP,MACA,Southeast ,KY,2015,4,54063,10733,308143,10733,1924,1488,220,Usual usage,pink
4840,Mammoth Cave NP,MACA,Southeast ,KY,2015,5,53402,12496,356461,12496,4264,1520,587,Usual usage,pink
4841,Mammoth Cave NP,MACA,Southeast ,KY,2015,6,77976,12667,519044,12667,6016,1412,700,High usage,pink
4842,Mammoth Cave NP,MACA,Southeast ,KY,2015,7,101179,13172,631950,13172,6960,1156,506,High usage,pink
4843,Mammoth Cave NP,MACA,Southeast ,KY,2015,8,104592,13247,624626,13247,5476,1232,467,High usage,pink
4844,Mammoth Cave NP,MACA,Southeast ,KY,2015,9,42206,12647,279577,12647,3596,1456,643,Usual usage,pink
4845,Mammoth Cave NP,MACA,Southeast ,KY,2015,10,44724,13722,290830,13722,3312,2096,682,Usual usage,pink
4846,Mammoth Cave NP,MACA,Southeast ,KY,2015,11,19240,13315,109790,13315,580,576,512,Usual usage,pink
4847,Mammoth Cave NP,MACA,Southeast ,KY,2015,12,15668,12719,75657,12719,44,16,371,Low usage,pink
4848,Mammoth Cave NP,MACA,Southeast ,KY,2016,1,11253,11744,52854,11744,24,8,107,Low usage,pink
4849,Mammoth Cave NP,MACA,Southeast ,KY,2016,2,9541,12526,46069,12526,52,20,89,Low usage,pink
4850,Mammoth Cave NP,MACA,Southeast ,KY,2016,3,48508,10734,257972,10734,2496,1544,176,Usual usage,pink
4851,Mammoth Cave NP,MACA,Southeast ,KY,2016,4,54541,12519,305858,12519,3272,2172,251,Usual usage,pink
4852,Mammoth Cave NP,MACA,Southeast ,KY,2016,5,50686,13701,312716,13701,4836,1936,289,Usual usage,pink
4853,Mammoth Cave NP,MACA,Southeast ,KY,2016,6,80641,12870,495857,12870,6884,1832,764,Usual usage,pink
4854,Mammoth Cave NP,MACA,Southeast ,KY,2016,7,119420,12936,686362,12936,6984,1612,679,High usage,pink
4855,Mammoth Cave NP,MACA,Southeast ,KY,2016,8,72008,11659,452478,11659,5220,1308,575,Usual usage,pink
4856,Mammoth Cave NP,MACA,Southeast ,KY,2016,9,46909,11078,327660,11078,4132,1736,614,Usual usage,pink
4857,Mammoth Cave NP,MACA,Southeast ,KY,2016,10,52302,11394,377978,11394,4828,3008,766,Usual usage,pink
4858,Mammoth Cave NP,MACA,Southeast ,KY,2016,11,24986,11640,150480,11640,876,1064,467,Usual usage,pink
4859,Mammoth Cave NP,MACA,Southeast ,KY,2016,12,15719,13229,78832,13229,32,8,311,Low usage,pink
4860,Mammoth Cave NP,MACA,Southeast ,KY,2017,1,9842,10705,50074,10705,24,4,131,Low usage,pink
4861,Mammoth Cave NP,MACA,Southeast ,KY,2017,2,11027,12430,61515,12430,44,8,227,Low usage,pink
4862,Mammoth Cave NP,MACA,Southeast ,KY,2017,3,45290,10773,251080,10773,2224,1468,211,Usual usage,pink
4863,Mammoth Cave NP,MACA,Southeast ,KY,2017,4,60668,11818,355536,11818,3416,2404,254,Usual usage,pink
4864,Mammoth Cave NP,MACA,Southeast ,KY,2017,5,50498,11336,326789,11336,4580,2356,366,Usual usage,pink
4865,Mammoth Cave NP,MACA,Southeast ,KY,2017,6,82062,10408,497470,10408,7384,1636,368,Usual usage,pink
4866,Mammoth Cave NP,MACA,Southeast ,KY,2017,7,115323,11299,648286,11299,7728,1584,494,High usage,pink
4867,Mammoth Cave NP,MACA,Southeast ,KY,2017,8,84608,7858,504847,7858,7332,1780,454,High usage,pink
4868,Mammoth Cave NP,MACA,Southeast ,KY,2017,9,41365,11659,276314,11659,4596,1480,366,Usual usage,pink
4869,Mammoth Cave NP,MACA,Southeast ,KY,2017,10,48939,12708,318944,12708,4236,2384,480,Usual usage,pink
4870,Mammoth Cave NP,MACA,Southeast ,KY,2017,11,22779,12825,132260,12825,1108,888,179,Usual usage,pink
4871,Mammoth Cave NP,MACA,Southeast ,KY,2017,12,15452,12198,74130,12198,60,8,223,Low usage,pink
4872,Mammoth Cave NP,MACA,Southeast ,KY,2018,1,7719,10959,46442,10959,40,8,197,Low usage,pink
4873,Mammoth Cave NP,MACA,Southeast ,KY,2018,2,11148,10840,63657,10840,40,8,78,Low usage,pink
4874,Mammoth Cave NP,MACA,Southeast ,KY,2018,3,49184,12196,321075,12196,1668,1016,227,Usual usage,pink
4875,Mammoth Cave NP,MACA,Southeast ,KY,2018,4,52052,13110,369737,13110,2540,1464,600,Usual usage,pink
4876,Mammoth Cave NP,MACA,Southeast ,KY,2018,5,56309,12442,467246,12442,5040,1888,1260,Usual usage,pink
4877,Mammoth Cave NP,MACA,Southeast ,KY,2018,6,74990,12542,597327,12542,7328,1636,1031,High usage,pink
4878,Mammoth Cave NP,MACA,Southeast ,KY,2018,7,101397,12295,743040,12295,7516,1284,1794,High usage,pink
4879,Mammoth Cave NP,MACA,Southeast ,KY,2018,8,61888,12092,504124,12092,5932,1340,1465,High usage,pink
4880,Mammoth Cave NP,MACA,Southeast ,KY,2018,9,44885,10084,364131,10084,3964,1524,517,Usual usage,pink
4881,Mammoth Cave NP,MACA,Southeast ,KY,2018,10,44821,12708,414893,12708,4000,2280,478,Usual usage,pink
4882,Mammoth Cave NP,MACA,Southeast ,KY,2018,11,21140,12825,171009,12825,656,808,196,Usual usage,pink
4883,Mammoth Cave NP,MACA,Southeast ,KY,2018,12,7673,10830,44815,10830,60,8,18,Low usage,pink
4884,Mammoth Cave NP,MACA,Southeast ,KY,2019,1,3651,6522,22664,6522,0,0,3,Low usage,pink
4885,Mammoth Cave NP,MACA,Southeast ,KY,2019,2,10346,7698,60828,7698,38,0,44,Low usage,pink
4886,Mammoth Cave NP,MACA,Southeast ,KY,2019,3,45779,9646,303221,9646,1463,727,187,Usual usage,pink
4887,Mammoth Cave NP,MACA,Southeast ,KY,2019,4,55210,9748,442722,9748,2901,1302,292,Usual usage,pink
4888,Mammoth Cave NP,MACA,Southeast ,KY,2019,5,53461,8358,478485,8358,5361,1757,482,Usual usage,pink
4889,Mammoth Cave NP,MACA,Southeast ,KY,2019,6,76995,8275,638613,8275,6606,1344,286,High usage,pink
4890,Mammoth Cave NP,MACA,Southeast ,KY,2019,7,102436,9142,781473,9142,6826,1190,430,High usage,pink
4891,Mammoth Cave NP,MACA,Southeast ,KY,2019,8,72400,11085,600792,11085,6028,1500,421,High usage,pink
4892,Mammoth Cave NP,MACA,Southeast ,KY,2019,9,43525,9077,352300,9077,2719,748,660,Usual usage,pink
4893,Mammoth Cave NP,MACA,Southeast ,KY,2019,10,48713,10534,430796,10534,4003,1685,218,Usual usage,pink
4894,Mammoth Cave NP,MACA,Southeast ,KY,2019,11,22247,10651,169648,10651,699,488,101,Usual usage,pink
4895,Mammoth Cave NP,MACA,Southeast ,KY,2019,12,16827,8656,99512,8656,51,0,58,Low usage,pink
4896,Mammoth Cave NP,MACA,Southeast ,KY,2020,1,14165,8785,79625,8785,0,0,60,Low usage,pink
4897,Mammoth Cave NP,MACA,Southeast ,KY,2020,2,9992,7698,61152,7698,56,0,96,Low usage,pink
4898,Mammoth Cave NP,MACA,Southeast ,KY,2020,3,25860,6000,184852,6000,831,568,90,Usual usage,pink
4899,Mammoth Cave NP,MACA,Southeast ,KY,2020,4,8441,6000,50644,6000,0,0,0,Low usage,pink
4900,Mammoth Cave NP,MACA,Southeast ,KY,2020,5,12208,6000,74164,6000,0,0,0,Low usage,pink
4901,Mammoth Cave NP,MACA,Southeast ,KY,2020,6,32448,6000,265974,6000,2454,486,446,Usual usage,pink
4902,Mammoth Cave NP,MACA,Southeast ,KY,2020,7,40736,11067,368646,11067,4074,1137,620,Usual usage,pink
4903,Mammoth Cave NP,MACA,Southeast ,KY,2020,8,38030,8759,334695,8759,3331,1213,563,Usual usage,pink
4904,Mammoth Cave NP,MACA,Southeast ,KY,2020,9,30167,6000,267243,6000,2844,1044,418,Usual usage,pink
4905,Mammoth Cave NP,MACA,Southeast ,KY,2020,10,36532,6000,351770,6000,3426,1528,479,Usual usage,pink
4906,Mammoth Cave NP,MACA,Southeast ,KY,2020,11,26625,6000,204400,6000,1062,1102,283,Usual usage,pink
4907,Mammoth Cave NP,MACA,Southeast ,KY,2020,12,15188,6000,89907,6000,124,0,35,Low usage,pink
4908,Mammoth Cave NP,MACA,Southeast ,KY,2021,1,9297,8946,56839,8946,177,0,88,Low usage,pink
4909,Mammoth Cave NP,MACA,Southeast ,KY,2021,2,11482,8332,66768,8332,63,0,60,Low usage,pink
4910,Mammoth Cave NP,MACA,Southeast ,KY,2021,3,36663,10950,293084,10950,1725,1438,324,Usual usage,pink
4911,Mammoth Cave NP,MACA,Southeast ,KY,2021,4,47678,13228,414282,13228,3036,2365,607,Usual usage,pink
4912,Mammoth Cave NP,MACA,Southeast ,KY,2021,5,42128,13227,416807,13227,4457,2784,864,Usual usage,pink
4913,Mammoth Cave NP,MACA,Southeast ,KY,2021,6,63254,14106,577953,14106,6236,2829,591,High usage,pink
4914,Mammoth Cave NP,MACA,Southeast ,KY,2021,7,96985,12351,772129,12351,8050,2521,537,High usage,pink
4915,Mammoth Cave NP,MACA,Southeast ,KY,2021,8,47231,13771,418400,13771,5003,1528,272,Usual usage,pink
4916,Mammoth Cave NP,MACA,Southeast ,KY,2021,9,49594,10441,410321,10441,3985,1273,505,Usual usage,pink
4917,Mammoth Cave NP,MACA,Southeast ,KY,2021,10,57384,13678,482552,13678,5058,1543,518,Usual usage,pink
4918,Mammoth Cave NP,MACA,Southeast ,KY,2021,11,33893,11923,251738,11923,1450,1151,82,Usual usage,pink
4919,Mammoth Cave NP,MACA,Southeast ,KY,2021,12,20185,10400,118600,10400,171,0,70,Usual usage,pink
4920,Mesa Verde NP,MEVE,Intermountain ,CO,2012,1,6288,328,28298,328,0,0,0,Low usage,pink
4921,Mesa Verde NP,MEVE,Intermountain ,CO,2012,2,5771,328,25970,328,0,0,0,Low usage,pink
4922,Mesa Verde NP,MEVE,Intermountain ,CO,2012,3,14411,296,64850,296,0,0,0,Low usage,pink
4923,Mesa Verde NP,MEVE,Intermountain ,CO,2012,4,25245,444,115403,444,100,0,0,Usual usage,pink
4924,Mesa Verde NP,MEVE,Intermountain ,CO,2012,5,51503,1346,409786,1346,3170,2805,0,Usual usage,pink
4925,Mesa Verde NP,MEVE,Intermountain ,CO,2012,6,85908,1818,635492,1818,5575,4250,0,High usage,pink
4926,Mesa Verde NP,MEVE,Intermountain ,CO,2012,7,98574,2067,673335,2067,5342,3318,0,High usage,pink
4927,Mesa Verde NP,MEVE,Intermountain ,CO,2012,8,81558,1266,565956,1266,4322,2985,0,High usage,pink
4928,Mesa Verde NP,MEVE,Intermountain ,CO,2012,9,60439,1269,477023,1269,3198,4140,0,Usual usage,pink
4929,Mesa Verde NP,MEVE,Intermountain ,CO,2012,10,40982,316,270819,316,998,1658,0,Usual usage,pink
4930,Mesa Verde NP,MEVE,Intermountain ,CO,2012,11,10620,100,47788,100,0,0,0,Low usage,pink
4931,Mesa Verde NP,MEVE,Intermountain ,CO,2012,12,7561,69,34023,69,0,0,0,Low usage,pink
4932,Mesa Verde NP,MEVE,Intermountain ,CO,2013,1,5758,8,25910,8,0,0,0,Low usage,pink
4933,Mesa Verde NP,MEVE,Intermountain ,CO,2013,2,5573,0,25079,0,0,0,0,Low usage,pink
4934,Mesa Verde NP,MEVE,Intermountain ,CO,2013,3,13963,350,62832,350,0,0,0,Low usage,pink
4935,Mesa Verde NP,MEVE,Intermountain ,CO,2013,4,23005,730,103521,730,0,0,0,Usual usage,pink
4936,Mesa Verde NP,MEVE,Intermountain ,CO,2013,5,52250,810,441731,810,3928,4168,0,Usual usage,pink
4937,Mesa Verde NP,MEVE,Intermountain ,CO,2013,6,87746,826,644895,826,5988,3992,0,High usage,pink
