,ParkName,UNIT_CODE,Region,State,Year,Month,RecHours,NonRecHours
2220,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,1,99,0
2221,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,2,60,0
2222,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,3,140,0
2223,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,4,78,0
2224,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,5,1014,0
2225,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,6,16710,0
2226,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,7,55582,0
2227,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,8,77126,0
2228,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,9,6914,0
2229,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,10,8,0
2230,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,11,0,0
2231,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,12,0,0
2232,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,1,8,0
2233,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,2,0,0
2234,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,3,140,0
2235,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,4,78,0
2236,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,5,1071,0
2237,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,6,13096,0
2238,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,7,94345,0
2239,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,8,70752,0
2240,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,9,6244,0
2241,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,10,18,0
2242,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,11,0,0
2243,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,12,0,0
2244,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,1,0,0
2245,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,2,0,0
2246,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,3,37,0
2247,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,4,46,0
2248,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,5,227,0
2249,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,6,14222,0
2250,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,7,33098,0
2251,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,8,49508,0
2252,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,9,5210,0
2253,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,10,18,0
2254,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,11,0,0
2255,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,12,0,0
2256,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,1,0,0
2257,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,2,0,0
2258,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,3,0,0
2259,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,4,0,0
2260,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,5,0,0
2261,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,6,624,0
2262,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,7,9355,0
2263,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,8,12702,0
2264,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,9,882,0
2265,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,10,3792,0
2266,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,11,0,0
2267,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,12,0,0
2268,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,1,0,0
2269,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,2,0,0
2270,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,3,0,0
2271,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,4,0,0
2272,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,5,521,0
2273,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,6,8974,0
2274,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,7,12726,0
2275,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,8,19318,0
2276,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,9,950,0
2277,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,10,0,0
2278,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,11,0,0
2279,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,12,0,0
2280,Gateway Arch NP,JEFF,Midwest ,MO,2012,1,225306,9644
2281,Gateway Arch NP,JEFF,Midwest ,MO,2012,2,270685,13110
2282,Gateway Arch NP,JEFF,Midwest ,MO,2012,3,748151,23983
2283,Gateway Arch NP,JEFF,Midwest ,MO,2012,4,688840,18953
2284,Gateway Arch NP,JEFF,Midwest ,MO,2012,5,790681,21976
2285,Gateway Arch NP,JEFF,Midwest ,MO,2012,6,1138368,28582
2286,Gateway Arch NP,JEFF,Midwest ,MO,2012,7,3221447,36088
2287,Gateway Arch NP,JEFF,Midwest ,MO,2012,8,975513,27576
2288,Gateway Arch NP,JEFF,Midwest ,MO,2012,9,609043,18958
2289,Gateway Arch NP,JEFF,Midwest ,MO,2012,10,556756,19384
2290,Gateway Arch NP,JEFF,Midwest ,MO,2012,11,422087,14238
2291,Gateway Arch NP,JEFF,Midwest ,MO,2012,12,340028,12748
2292,Gateway Arch NP,JEFF,Midwest ,MO,2013,1,230949,8973
2293,Gateway Arch NP,JEFF,Midwest ,MO,2013,2,240051,10896
2294,Gateway Arch NP,JEFF,Midwest ,MO,2013,3,652731,21957
2295,Gateway Arch NP,JEFF,Midwest ,MO,2013,4,613734,20423
2296,Gateway Arch NP,JEFF,Midwest ,MO,2013,5,787289,26309
2297,Gateway Arch NP,JEFF,Midwest ,MO,2013,6,1061631,37430
2298,Gateway Arch NP,JEFF,Midwest ,MO,2013,7,3237062,43685
2299,Gateway Arch NP,JEFF,Midwest ,MO,2013,8,1096443,34327
2300,Gateway Arch NP,JEFF,Midwest ,MO,2013,9,593044,22271
2301,Gateway Arch NP,JEFF,Midwest ,MO,2013,10,272269,9079
2302,Gateway Arch NP,JEFF,Midwest ,MO,2013,11,439845,13031
2303,Gateway Arch NP,JEFF,Midwest ,MO,2013,12,283979,13354
2304,Gateway Arch NP,JEFF,Midwest ,MO,2014,1,184606,8183
2305,Gateway Arch NP,JEFF,Midwest ,MO,2014,2,187091,8327
2306,Gateway Arch NP,JEFF,Midwest ,MO,2014,3,629314,15397
2307,Gateway Arch NP,JEFF,Midwest ,MO,2014,4,621882,11211
2308,Gateway Arch NP,JEFF,Midwest ,MO,2014,5,781903,17244
2309,Gateway Arch NP,JEFF,Midwest ,MO,2014,6,1048787,25568
2310,Gateway Arch NP,JEFF,Midwest ,MO,2014,7,1374187,30590
2311,Gateway Arch NP,JEFF,Midwest ,MO,2014,8,993466,22266
2312,Gateway Arch NP,JEFF,Midwest ,MO,2014,9,455373,12802
2313,Gateway Arch NP,JEFF,Midwest ,MO,2014,10,462722,13333
2314,Gateway Arch NP,JEFF,Midwest ,MO,2014,11,292612,8806
2315,Gateway Arch NP,JEFF,Midwest ,MO,2014,12,236426,0
2316,Gateway Arch NP,JEFF,Midwest ,MO,2015,1,205895,0
2317,Gateway Arch NP,JEFF,Midwest ,MO,2015,2,158156,0
2318,Gateway Arch NP,JEFF,Midwest ,MO,2015,3,522008,0
2319,Gateway Arch NP,JEFF,Midwest ,MO,2015,4,550437,0
2320,Gateway Arch NP,JEFF,Midwest ,MO,2015,5,719797,0
2321,Gateway Arch NP,JEFF,Midwest ,MO,2015,6,944715,0
2322,Gateway Arch NP,JEFF,Midwest ,MO,2015,7,1227141,0
2323,Gateway Arch NP,JEFF,Midwest ,MO,2015,8,853172,0
2324,Gateway Arch NP,JEFF,Midwest ,MO,2015,9,540342,0
2325,Gateway Arch NP,JEFF,Midwest ,MO,2015,10,460786,0
2326,Gateway Arch NP,JEFF,Midwest ,MO,2015,11,341687,0
2327,Gateway Arch NP,JEFF,Midwest ,MO,2015,12,270487,0
2328,Gateway Arch NP,JEFF,Midwest ,MO,2016,1,66207,0
2329,Gateway Arch NP,JEFF,Midwest ,MO,2016,2,33548,0
2330,Gateway Arch NP,JEFF,Midwest ,MO,2016,3,33548,0
2331,Gateway Arch NP,JEFF,Midwest ,MO,2016,4,394876,0
2332,Gateway Arch NP,JEFF,Midwest ,MO,2016,5,553346,0
2333,Gateway Arch NP,JEFF,Midwest ,MO,2016,6,829150,0
2334,Gateway Arch NP,JEFF,Midwest ,MO,2016,7,1058608,0
2335,Gateway Arch NP,JEFF,Midwest ,MO,2016,8,693784,0
2336,Gateway Arch NP,JEFF,Midwest ,MO,2016,9,482928,0
2337,Gateway Arch NP,JEFF,Midwest ,MO,2016,10,479322,0
2338,Gateway Arch NP,JEFF,Midwest ,MO,2016,11,332546,0
2339,Gateway Arch NP,JEFF,Midwest ,MO,2016,12,129559,0
2340,Gateway Arch NP,JEFF,Midwest ,MO,2017,1,120653,0
2341,Gateway Arch NP,JEFF,Midwest ,MO,2017,2,120931,0
2342,Gateway Arch NP,JEFF,Midwest ,MO,2017,3,296558,0
2343,Gateway Arch NP,JEFF,Midwest ,MO,2017,4,366120,0
2344,Gateway Arch NP,JEFF,Midwest ,MO,2017,5,483184,0
2345,Gateway Arch NP,JEFF,Midwest ,MO,2017,6,747154,0
2346,Gateway Arch NP,JEFF,Midwest ,MO,2017,7,982126,0
2347,Gateway Arch NP,JEFF,Midwest ,MO,2017,8,869754,0
2348,Gateway Arch NP,JEFF,Midwest ,MO,2017,9,483223,0
2349,Gateway Arch NP,JEFF,Midwest ,MO,2017,10,462298,0
2350,Gateway Arch NP,JEFF,Midwest ,MO,2017,11,352277,0
2351,Gateway Arch NP,JEFF,Midwest ,MO,2017,12,308476,0
2352,Gateway Arch NP,JEFF,Midwest ,MO,2018,1,160682,0
2353,Gateway Arch NP,JEFF,Midwest ,MO,2018,2,208273,0
2354,Gateway Arch NP,JEFF,Midwest ,MO,2018,3,545866,0
2355,Gateway Arch NP,JEFF,Midwest ,MO,2018,4,466666,0
2356,Gateway Arch NP,JEFF,Midwest ,MO,2018,5,574089,0
2357,Gateway Arch NP,JEFF,Midwest ,MO,2018,6,849849,0
2358,Gateway Arch NP,JEFF,Midwest ,MO,2018,7,2539914,0
2359,Gateway Arch NP,JEFF,Midwest ,MO,2018,8,966738,0
2360,Gateway Arch NP,JEFF,Midwest ,MO,2018,9,617518,0
2361,Gateway Arch NP,JEFF,Midwest ,MO,2018,10,564149,0
2362,Gateway Arch NP,JEFF,Midwest ,MO,2018,11,360244,0
2363,Gateway Arch NP,JEFF,Midwest ,MO,2018,12,210746,0
2364,Gateway Arch NP,JEFF,Midwest ,MO,2019,1,75846,0
2365,Gateway Arch NP,JEFF,Midwest ,MO,2019,2,205662,0
2366,Gateway Arch NP,JEFF,Midwest ,MO,2019,3,656950,0
2367,Gateway Arch NP,JEFF,Midwest ,MO,2019,4,553236,0
2368,Gateway Arch NP,JEFF,Midwest ,MO,2019,5,663856,0
2369,Gateway Arch NP,JEFF,Midwest ,MO,2019,6,1184596,0
2370,Gateway Arch NP,JEFF,Midwest ,MO,2019,7,2335463,0
2371,Gateway Arch NP,JEFF,Midwest ,MO,2019,8,835996,0
2372,Gateway Arch NP,JEFF,Midwest ,MO,2019,9,511057,0
2373,Gateway Arch NP,JEFF,Midwest ,MO,2019,10,491082,0
2374,Gateway Arch NP,JEFF,Midwest ,MO,2019,11,367345,0
2375,Gateway Arch NP,JEFF,Midwest ,MO,2019,12,340144,0
2376,Gateway Arch NP,JEFF,Midwest ,MO,2020,1,207013,0
2377,Gateway Arch NP,JEFF,Midwest ,MO,2020,2,251832,0
2378,Gateway Arch NP,JEFF,Midwest ,MO,2020,3,174447,0
2379,Gateway Arch NP,JEFF,Midwest ,MO,2020,4,30000,0
2380,Gateway Arch NP,JEFF,Midwest ,MO,2020,5,31000,0
2381,Gateway Arch NP,JEFF,Midwest ,MO,2020,6,107620,0
2382,Gateway Arch NP,JEFF,Midwest ,MO,2020,7,134990,0
2383,Gateway Arch NP,JEFF,Midwest ,MO,2020,8,126440,0
2384,Gateway Arch NP,JEFF,Midwest ,MO,2020,9,128585,0
2385,Gateway Arch NP,JEFF,Midwest ,MO,2020,10,177490,0
2386,Gateway Arch NP,JEFF,Midwest ,MO,2020,11,135550,0
2387,Gateway Arch NP,JEFF,Midwest ,MO,2020,12,118115,0
2388,Gateway Arch NP,JEFF,Midwest ,MO,2021,1,100105,0
2389,Gateway Arch NP,JEFF,Midwest ,MO,2021,2,85030,0
2390,Gateway Arch NP,JEFF,Midwest ,MO,2021,3,260100,0
2391,Gateway Arch NP,JEFF,Midwest ,MO,2021,4,246655,0
2392,Gateway Arch NP,JEFF,Midwest ,MO,2021,5,308610,0
2393,Gateway Arch NP,JEFF,Midwest ,MO,2021,6,470395,0
2394,Gateway Arch NP,JEFF,Midwest ,MO,2021,7,1454225,0
2395,Gateway Arch NP,JEFF,Midwest ,MO,2021,8,472505,0
2396,Gateway Arch NP,JEFF,Midwest ,MO,2021,9,315390,0
2397,Gateway Arch NP,JEFF,Midwest ,MO,2021,10,337305,0
2398,Gateway Arch NP,JEFF,Midwest ,MO,2021,11,272995,0
2399,Gateway Arch NP,JEFF,Midwest ,MO,2021,12,257010,0
2400,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,1,2796,0
2401,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,2,2796,14
2402,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,3,1560,0
2403,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,4,7278,16
2404,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,5,738122,58
2405,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,6,1324500,76
2406,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,7,1481304,112
2407,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,8,1429588,82
2408,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,9,909032,34
2409,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,10,1524,2
2410,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,11,600,2
2411,Glacier Bay NP & PRES,GLBA,Alaska,AK,2012,12,2796,0
2412,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,1,2796,0
2413,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,2,2796,16
2414,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,3,1560,10
2415,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,4,13960,14
2416,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,5,870675,82
2417,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,6,1397856,89
2418,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,7,1479690,63
2419,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,8,1506301,148
2420,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,9,1028964,155
2421,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,10,2280,18
2422,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,11,600,0
2423,Glacier Bay NP & PRES,GLBA,Alaska,AK,2013,12,4716,0
2424,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,1,2796,0
2425,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,2,2796,0
2426,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,3,2280,0
2427,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,4,17574,6
2428,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,5,1022684,65
2429,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,6,1494126,76
2430,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,7,1714335,81
2431,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,8,1560325,57
2432,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,9,978275,20
2433,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,10,3802,17
2434,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,11,2860,8
2435,Glacier Bay NP & PRES,GLBA,Alaska,AK,2014,12,2796,6
2436,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,1,2796,0
2437,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,2,3296,18
2438,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,3,2916,0
2439,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,4,3216,6
2440,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,5,910885,31
2441,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,6,1372224,52
2442,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,7,2331004,76
2443,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,8,1958846,59
2444,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,9,447907,10
2445,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,10,4148,21
2446,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,11,2796,0
2447,Glacier Bay NP & PRES,GLBA,Alaska,AK,2015,12,2796,0
2448,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,1,2796,0
2449,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,2,2796,16
2450,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,3,2796,5
2451,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,4,34684,18
2452,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,5,990679,102
2453,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,6,1514572,124
2454,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,7,1577436,121
2455,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,8,1554684,118
2456,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,9,1033368,62
2457,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,10,7208,15
2458,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,11,3412,15
2459,Glacier Bay NP & PRES,GLBA,Alaska,AK,2016,12,2796,4
2460,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,1,2796,48
2461,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,2,2656,0
2462,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,3,2656,40
2463,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,4,3160,18
2464,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,5,1227064,31
2465,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,6,1416627,55
2466,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,7,1578814,71
2467,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,8,1627665,48
2468,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,9,1171874,10
2469,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,10,23242,38
2470,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,11,3144,22
2471,Glacier Bay NP & PRES,GLBA,Alaska,AK,2017,12,2796,0
2472,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,1,2796,20
2473,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,2,2796,18
2474,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,3,2796,8
2475,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,4,6409,8
2476,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,5,1372933,114
2477,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,6,1591593,111
2478,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,7,1749646,182
2479,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,8,1790652,98
2480,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,9,1172488,45
2481,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,10,5316,22
2482,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,11,3080,18
2483,Glacier Bay NP & PRES,GLBA,Alaska,AK,2018,12,2796,0
2484,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,1,2796,8
2485,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,2,2796,28
2486,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,3,2840,21
2487,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,4,46762,13
2488,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,5,1501320,17
2489,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,6,1728122,32
2490,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,7,2014204,73
2491,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,8,1852194,61
2492,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,9,1355724,90
2493,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,10,52610,128
2494,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,11,2696,8
2495,Glacier Bay NP & PRES,GLBA,Alaska,AK,2019,12,2556,10
2496,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,1,2796,10
2497,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,2,2796,4
2498,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,3,2796,6
2499,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,4,2280,6
2500,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,5,11046,15
2501,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,6,39130,12
2502,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,7,75180,24
2503,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,8,75656,32
2504,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,9,16176,52
2505,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,10,2808,18
2506,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,11,2796,24
2507,Glacier Bay NP & PRES,GLBA,Alaska,AK,2020,12,2556,0
2508,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,1,2796,12
2509,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,2,2796,20
2510,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,3,2796,37
2511,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,4,5176,16
2512,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,5,40357,8
2513,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,6,257918,54
2514,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,7,389629,78
2515,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,8,484894,204
2516,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,9,332747,23
2517,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,10,82400,18
2518,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,11,2796,12
2519,Glacier Bay NP & PRES,GLBA,Alaska,AK,2021,12,2796,12
2520,Glacier NP,GLAC,Intermountain ,MT,2012,1,41802,38
2521,Glacier NP,GLAC,Intermountain ,MT,2012,2,42242,20
2522,Glacier NP,GLAC,Intermountain ,MT,2012,3,51464,99
2523,Glacier NP,GLAC,Intermountain ,MT,2012,4,132777,65
2524,Glacier NP,GLAC,Intermountain ,MT,2012,5,539328,589
2525,Glacier NP,GLAC,Intermountain ,MT,2012,6,3832980,3078
2526,Glacier NP,GLAC,Intermountain ,MT,2012,7,8291507,7003
2527,Glacier NP,GLAC,Intermountain ,MT,2012,8,8151261,5318
2528,Glacier NP,GLAC,Intermountain ,MT,2012,9,4293311,2938
2529,Glacier NP,GLAC,Intermountain ,MT,2012,10,250791,477
2530,Glacier NP,GLAC,Intermountain ,MT,2012,11,66053,62
2531,Glacier NP,GLAC,Intermountain ,MT,2012,12,40942,46
2532,Glacier NP,GLAC,Intermountain ,MT,2013,1,45835,59
2533,Glacier NP,GLAC,Intermountain ,MT,2013,2,47003,62
2534,Glacier NP,GLAC,Intermountain ,MT,2013,3,65316,50
2535,Glacier NP,GLAC,Intermountain ,MT,2013,4,87037,53
2536,Glacier NP,GLAC,Intermountain ,MT,2013,5,520107,183
2537,Glacier NP,GLAC,Intermountain ,MT,2013,6,4267054,1464
2538,Glacier NP,GLAC,Intermountain ,MT,2013,7,8528511,1881
2539,Glacier NP,GLAC,Intermountain ,MT,2013,8,8445115,1159
2540,Glacier NP,GLAC,Intermountain ,MT,2013,9,4325309,2639
2541,Glacier NP,GLAC,Intermountain ,MT,2013,10,112061,177
2542,Glacier NP,GLAC,Intermountain ,MT,2013,11,61902,100
2543,Glacier NP,GLAC,Intermountain ,MT,2013,12,43720,70
2544,Glacier NP,GLAC,Intermountain ,MT,2014,1,50380,37
2545,Glacier NP,GLAC,Intermountain ,MT,2014,2,42517,52
2546,Glacier NP,GLAC,Intermountain ,MT,2014,3,55341,75
2547,Glacier NP,GLAC,Intermountain ,MT,2014,4,120462,95
2548,Glacier NP,GLAC,Intermountain ,MT,2014,5,554337,1346
2549,Glacier NP,GLAC,Intermountain ,MT,2014,6,4070460,3169
2550,Glacier NP,GLAC,Intermountain ,MT,2014,7,8934598,1876
2551,Glacier NP,GLAC,Intermountain ,MT,2014,8,8779887,4991
2552,Glacier NP,GLAC,Intermountain ,MT,2014,9,4207584,3225
2553,Glacier NP,GLAC,Intermountain ,MT,2014,10,315111,472
2554,Glacier NP,GLAC,Intermountain ,MT,2014,11,64669,48
2555,Glacier NP,GLAC,Intermountain ,MT,2014,12,46403,29
2556,Glacier NP,GLAC,Intermountain ,MT,2015,1,50472,60
2557,Glacier NP,GLAC,Intermountain ,MT,2015,2,61047,40
2558,Glacier NP,GLAC,Intermountain ,MT,2015,3,76606,48
2559,Glacier NP,GLAC,Intermountain ,MT,2015,4,203888,118
2560,Glacier NP,GLAC,Intermountain ,MT,2015,5,695277,650
2561,Glacier NP,GLAC,Intermountain ,MT,2015,6,5116201,3666
2562,Glacier NP,GLAC,Intermountain ,MT,2015,7,8711798,4813
2563,Glacier NP,GLAC,Intermountain ,MT,2015,8,7374808,5681
2564,Glacier NP,GLAC,Intermountain ,MT,2015,9,4198421,3156
2565,Glacier NP,GLAC,Intermountain ,MT,2015,10,364462,494
2566,Glacier NP,GLAC,Intermountain ,MT,2015,11,81314,62
2567,Glacier NP,GLAC,Intermountain ,MT,2015,12,54329,38
2568,Glacier NP,GLAC,Intermountain ,MT,2016,1,64478,39
2569,Glacier NP,GLAC,Intermountain ,MT,2016,2,69548,59
2570,Glacier NP,GLAC,Intermountain ,MT,2016,3,92644,39
2571,Glacier NP,GLAC,Intermountain ,MT,2016,4,241994,108
2572,Glacier NP,GLAC,Intermountain ,MT,2016,5,938604,1352
2573,Glacier NP,GLAC,Intermountain ,MT,2016,6,5851027,2960
2574,Glacier NP,GLAC,Intermountain ,MT,2016,7,9968386,4679
2575,Glacier NP,GLAC,Intermountain ,MT,2016,8,9327246,4044
2576,Glacier NP,GLAC,Intermountain ,MT,2016,9,5733273,2236
2577,Glacier NP,GLAC,Intermountain ,MT,2016,10,372121,257
2578,Glacier NP,GLAC,Intermountain ,MT,2016,11,128052,34
2579,Glacier NP,GLAC,Intermountain ,MT,2016,12,52211,16
